id,occurrenceID,catalogNumber,datasetName,recordNumber,otherCatalogNumbers,basisOfRecord,eventDate,locality,country,decimalLatitude,decimalLongitude,geodeticDatum,year,sex,lifeStage,recordedBy,individualCount,taxonId,scientificName,scientificNameAuthorship,taxonRank,genus,family,order,class,kingdom,coordinateUncertaintyInMeters,dynamicProperties
0fa0a706-8683-4eff-9c26-e90c610c2f71,0fa0a706-8683-4eff-9c26-e90c610c2f71,CAM009173,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2007-12-13,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2007,Female,,,1,1900725,Heliconius timareta,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0faeef09-9bd0-4efa-9f2e-292e82d02385,0faeef09-9bd0-4efa-9f2e-292e82d02385,CAM008034,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-09-08,"Cafe Duran Finca, near Santa Clara,",Panamá,8.8388,-82.7148,4326,2000,Female,,,1,1900578,Heliconius pachinus,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0fd3bdda-0d8b-464e-8ba3-258e5fd9a6e7,0fd3bdda-0d8b-464e-8ba3-258e5fd9a6e7,CAM040026,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2016-01-14,Pto Guzman,Colombia,0.95637,-76.40855,4326,2016,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0fddf268-87eb-46ba-ad8f-6179f3af1542,0fddf268-87eb-46ba-ad8f-6179f3af1542,CAM008543,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-02-20,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2002,Male,,,1,,Heliconius melpomene ssp. plesseni,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0ff1794e-d683-4234-9770-abb5a26e0c47,0ff1794e-d683-4234-9770-abb5a26e0c47,CAM040586,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-07,"Pacto to Paraiso, Rio2",Ecuador,0.1641,-78.75854,4326,2017,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
0ff41a09-41e2-48f4-a6ef-6e6c0a3f1cfd,0ff41a09-41e2-48f4-a6ef-6e6c0a3f1cfd,CAM018046,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-20,Puerta Lara,Panamá,8.61355,-78.13982,4326,2011,,,,1,,Heliconius erato ssp. hydara x petiverana,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
102f9085-b792-447a-a5a8-86ab4d161bbf,102f9085-b792-447a-a5a8-86ab4d161bbf,CAM120358,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-15,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Napeogenes pharo ssp. pharo,,Subspecies,Napeogenes,,,,,,{}
103015df-8672-40d9-b8c3-43c8eb7e2b36,103015df-8672-40d9-b8c3-43c8eb7e2b36,CAM009105,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2006-12-10,Old Zamora Road,Ecuador,-4.0439,-78.9861,4326,2006,Male,,,1,1900858,Heliconius xanthocles,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1065abab-b32f-4bd5-bd1d-05a31a60f448,1065abab-b32f-4bd5-bd1d-05a31a60f448,CAM040997,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,Jatun Satcha P07,Ecuador,-1.0692,-77.61621,4326,,Female,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
106cf7b9-8dd6-484d-93c0-33e61aaa38d6,106cf7b9-8dd6-484d-93c0-33e61aaa38d6,CAM008104,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-04-27,"Achiote Road,",Panamá,9.218,-79.979,4326,2001,Unknown,,,1,1892863,Castilia ofella,,Species,Castilia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10848e9f-5958-48dc-8b82-22684a73f632,10848e9f-5958-48dc-8b82-22684a73f632,CAM040922,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-09-07,Bilsa Biological Station,Ecuador,0.34677,-79.71141,4326,2017,Male,,,1,,Heliconius doris ssp. doris,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
109ffde0-0270-4f58-9bfd-dc4348a285cf,109ffde0-0270-4f58-9bfd-dc4348a285cf,CAM000269,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-20,"Risquetout, near Montsinery",French Guiana,4.9431,-52.529,4326,1998,Male,,,1,,Heliconius erato ssp. hydara x erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10ca1bee-ccfd-46d8-813a-c2f9a28bf555,10ca1bee-ccfd-46d8-813a-c2f9a28bf555,CAM008432,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-09-03,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,2001,Male,,,1,,Mechanitis doryssus,,Species,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10f5f79a-becf-45bf-93a9-4733c9d3e415,10f5f79a-becf-45bf-93a9-4733c9d3e415,CAM008566,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-18,"Tarapoto-Yurimaguas (Km15), Tunel Cumbre, Fondo Biodiversidad,",Peru,-6.4584,-76.2877,4326,2002,Female,,,1,1900582,Heliconius demeter,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10f992e6-f9c3-456d-99fc-676688f40c32,10f992e6-f9c3-456d-99fc-676688f40c32,CAM009189,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2007-12-13,"El Topo, Baños - Puyo road,",Ecuador,-1.39801,-78.17813,4326,2007,Male,,,1,,Heliconius melpomene ssp. plesseni,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10fa9984-e8b5-4fa4-bf81-c71d978c8176,10fa9984-e8b5-4fa4-bf81-c71d978c8176,CAM040283,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-30,"Baeza - Lago Agrio, Rio Salado",Ecuador,-0.19402,-77.70073,4326,2017,Male,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
10fae3bb-73e6-4f7a-a263-2fa25b83cd48,10fae3bb-73e6-4f7a-a263-2fa25b83cd48,CAM040175,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-22,"Puni Bocana, trail",Ecuador,-1.11568,-77.62902,4326,2017,Female,,,1,1900763,Heliconius aoede,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1107524a-138c-4f7c-9c68-4e45062e6c14,1107524a-138c-4f7c-9c68-4e45062e6c14,CAM000525,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-06-18,"Parcela 33, Villeta - Guaduas 23.6km",Colombia,5.658,-74.5619,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
110fbc36-b434-4179-b9a0-9ed7a71b4350,110fbc36-b434-4179-b9a0-9ed7a71b4350,CAM021077,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-03-03,"Babunhol, Brokopondo, Suriname",Suriname,5.2276,-55.061,4326,2014,Female,,,1,,Heliconius erato ssp. erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
114fa3e8-0395-4e84-a95d-ffe0d4aee288,114fa3e8-0395-4e84-a95d-ffe0d4aee288,CAM008830,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-09-30,"Cerro Pirre, Cana,",Panamá,7.7638,-77.7212,4326,2002,Male,,,1,1900233,Heliconius charithonia,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11593947-d59a-4d5e-8e80-f0cd90c1314c,11593947-d59a-4d5e-8e80-f0cd90c1314c,CAM040977,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-11-07,Mindo to Finca Birdadvenrure 4,Ecuador,-0.05353,-78.78659,4326,2017,Female,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
115d44ce-6390-41b7-b765-1401d31334bb,115d44ce-6390-41b7-b765-1401d31334bb,CAM040892,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-06-07,"Puerto Quito, La Isla",Ecuador,0.11001,-79.23029,4326,2017,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1168edfd-5031-43ce-a3cf-878fbc4dd00d,1168edfd-5031-43ce-a3cf-878fbc4dd00d,CAM008983,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Male,,,1,,Heliconius erato ssp. venus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
116990e9-7883-4dc9-a7d8-7b5b03b58d44,116990e9-7883-4dc9-a7d8-7b5b03b58d44,CAM120207,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-11,Napo Wildlife Center tiputini trail ECD OR,Ecuador,-0.5293,-76.417,4326,2005,Male,,,1,,Godyris zavaleta ssp. matronalis,,Subspecies,Godyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11714201-97b4-4a44-94e6-59f40ccf9ba0,11714201-97b4-4a44-94e6-59f40ccf9ba0,CAM018024,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-20,Puerta Lara,Panamá,8.61355,-78.13982,4326,2011,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11866ad9-cfb0-4819-a645-a06d28e5e4a5,11866ad9-cfb0-4819-a645-a06d28e5e4a5,CAM000140,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-06,"Rio Bravo (along road),",Colombia,3.8958,-76.6214,4326,1998,Female,,,1,,Heliconius erato ssp. chestertonii,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11a1dbdb-7e67-4ff0-9955-6daa6e29703d,11a1dbdb-7e67-4ff0-9955-6daa6e29703d,CAM014695,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-24,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11a4d583-a1db-4e08-a9f7-d794fa741a04,11a4d583-a1db-4e08-a9f7-d794fa741a04,CAM002871,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Baeza, in river by cementerio,",Ecuador,-0.4629,-77.891,4326,,Female,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11bfbcb1-5b3d-4f01-a52c-2b817b7a45d6,11bfbcb1-5b3d-4f01-a52c-2b817b7a45d6,CAM008950,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Quebrada Hornito Trail, Fortuna,",Panamá,8.6928,-82.2245,4326,,Female,,,1,,Heliconius cydno ssp. chioneus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11de158c-79c6-4354-85ad-bcf03a5cd785,11de158c-79c6-4354-85ad-bcf03a5cd785,CAM008025,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-09-08,"Cafe Duran Finca, near Santa Clara,",Panamá,8.8388,-82.7148,4326,2000,Male,,,1,,Mechanitis lysimnia ssp. menapis,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
11fa086b-442c-42f3-a5f2-70fc18bf7de7,11fa086b-442c-42f3-a5f2-70fc18bf7de7,CAM008487,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-09-10,"Los Quetzales Trail, Bajo Mono, Boquete",Panamá,8.8138,-82.4952,4326,2001,Male,,,1,1902300,Oleria vicina,,Species,Oleria,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1201496f-2808-40bb-b18d-e9d70c04b3c4,1201496f-2808-40bb-b18d-e9d70c04b3c4,CAM000134,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-04-06,"Rio Bravo (along road),",Colombia,3.8958,-76.6214,4326,1998,Male,,,1,,Heliconius melpomene ssp. vulcanus,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1223b67d-ba16-4bc1-9445-a3c02f5e2301,1223b67d-ba16-4bc1-9445-a3c02f5e2301,CAM018134,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-28,Yaviza,Panamá,8.15602,-77.69308,4326,2011,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12334fd9-77ff-4da6-bc20-a0f754b25872,12334fd9-77ff-4da6-bc20-a0f754b25872,CAM020833,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-12-10,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Mechanitis messenoides ssp. deceptus,,Subspecies,Mechanitis,,,,,,{}
1239517c-9de4-4245-a690-b5122d50e0b9,1239517c-9de4-4245-a690-b5122d50e0b9,CAM000041,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-02-28,"Virgen de Chirajara near Guayabetal U (just before shrine towards Villavicencio, upper site),",Colombia,4.265,-73.7974,4326,1998,Male,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
124289f2-3e48-4148-b69a-40177f279282,124289f2-3e48-4148-b69a-40177f279282,CAM008985,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Female,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
124601ee-3354-4c64-b089-5481a1ef395b,124601ee-3354-4c64-b089-5481a1ef395b,CAM015457,Heliconiine Butterfly Collection Records from University of Cambridge,,12Hf,PreservedSpecimen,,Gamboa_insectaries,Panamá,9.12,-79.702,4326,,,,,0,1907711,Agraulis vanillae,,Species,Agraulis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1248dae0-3d89-4277-ba37-d7ef1e93cf74,1248dae0-3d89-4277-ba37-d7ef1e93cf74,CAM014654,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-24,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius melpomene ssp. melpomene,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12696fb3-22c0-4ec7-9c0a-ead105a49321,12696fb3-22c0-4ec7-9c0a-ead105a49321,CAM008699,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2002-08-23,"Tarapoto-Yurimaguas (Km 78),",Peru,-6.2392,-76.2687,4326,2002,Male,,,1,5131637,Eueides vibilia,,Species,Eueides,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
126e4bcd-ef58-4ac2-acd6-eb2506dcf9e9,126e4bcd-ef58-4ac2-acd6-eb2506dcf9e9,CAM014686,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-24,Puerta Lara,Panamá,8.61355,-78.13982,4326,2009,,,,1,,Heliconius erato ssp. hydara x petiverana,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
126ff2e1-a61f-4662-a146-2881836248e3,126ff2e1-a61f-4662-a146-2881836248e3,CAM008153,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-23,Km 119 Baeza - Lago Agrio,Ecuador,-0.178,-77.68167,4326,2001,Male,,,1,1900251,Heliconius hierax,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1279b994-568b-4112-b5e3-501010a8e02d,1279b994-568b-4112-b5e3-501010a8e02d,CAM040349,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-04,"El Tortugo, P25",Ecuador,0.20773,-78.94691,4326,2017,Male,,,1,,Heliconius sara ssp. sprucei,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
127fde77-1103-4681-94dd-cffd9d4ab6b1,127fde77-1103-4681-94dd-cffd9d4ab6b1,CAM014731,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2009-11-26,Caguanera,Panamá,8.58225,-78.1667,4326,2009,,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1287c32c-28d8-4174-8082-026afccf849b,1287c32c-28d8-4174-8082-026afccf849b,CAM120258,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-17,Napo Wildlife Center  napo trail ECD OR,Ecuador,-0.5097,-76.4368,4326,2005,Male,,,1,,Hyposcada illinissa ssp. ida,,Subspecies,Hyposcada,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12910960-dcdb-4d11-b26f-a5186a6ca288,12910960-dcdb-4d11-b26f-a5186a6ca288,CAM120222,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-10-13,Napo Wildlife Center  napo trail ECD OR,Ecuador,-0.5097,-76.4368,4326,2005,Male,,,1,1908190,Ithomia amarilla,,Species,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12a0f0da-a7c8-4858-9ac9-f82fa1744bf0,12a0f0da-a7c8-4858-9ac9-f82fa1744bf0,CAM120457,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-22,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Aeria eurimedia ssp. negricola,,Subspecies,Aeria,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12b4a9cb-3905-4c0f-bbea-981d290c9175,12b4a9cb-3905-4c0f-bbea-981d290c9175,CAM040878,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-06-07,"Puerto Quito, La Isla",Ecuador,0.11001,-79.23029,4326,2017,Male,,,1,1900787,Heliconius sara,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12b634b8-25a3-443d-a366-1407a889c77d,12b634b8-25a3-443d-a366-1407a889c77d,CAM120391,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-16,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Male,,,1,,Mechanitis mazaeus ssp. mazaeus,,Subspecies,Mechanitis,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12bab2b1-0066-4586-8add-aee9cf29937a,12bab2b1-0066-4586-8add-aee9cf29937a,CAM008396,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-09-01,"Continental Divide Trail, Fortuna,",Panamá,8.7853,-82.2143,4326,2001,Male,,,1,,Oleria zelica ssp. pagasa,,Subspecies,Oleria,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12bd62a1-9269-46ea-a216-5d27a385fbd2,12bd62a1-9269-46ea-a216-5d27a385fbd2,CAM008154,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-23,Km 119 Baeza - Lago Agrio,Ecuador,-0.178,-77.68167,4326,2001,Female,,,1,1900251,Heliconius hierax,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12c9956d-97bb-43fe-ac6c-4c1cd1e69d98,12c9956d-97bb-43fe-ac6c-4c1cd1e69d98,CAM018031,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2011-03-20,Puerta Lara,Panamá,8.61355,-78.13982,4326,2011,,,,1,,Heliconius erato ssp. hydara x petiverana,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12cf1159-c181-44db-9178-9c3ca3b14370,12cf1159-c181-44db-9178-9c3ca3b14370,CAM008084,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-04-19,"Chiriqui Grande - Almirante 9.5km,",Panamá,8.981,-82.24,4326,2001,Unknown,,,1,5133736,Hypothyris euclea,,Species,Hypothyris,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12d1d875-6f6e-40e4-b49d-1cfc54f6e5d0,12d1d875-6f6e-40e4-b49d-1cfc54f6e5d0,CAM040289,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-30,"Baeza - Lago Agrio, Rio Salado",Ecuador,-0.19402,-77.70073,4326,2017,Male,,,1,,Heliconius melpomene ssp. malleti,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12dc6824-73b2-49f8-b4da-be087b1bd398,12dc6824-73b2-49f8-b4da-be087b1bd398,CAM002919,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2000-06-16,"Canglon, Bridge on the Yaviza side of town",Panamá,8.3167,-77.7833,4326,2000,,,,1,5128005,Anartia fatima,,Species,Anartia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12eae0ae-d6d8-4591-aed5-6d506daec8c6,12eae0ae-d6d8-4591-aed5-6d506daec8c6,CAM015002,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2016-03-19,"Tarapoto, Rio Shilcayo,",Peru,-6.4645,-76.3514,4326,2016,,Pupa,,1,5131608,Eueides isabella,,Species,Eueides,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
12ed069c-56da-4788-8980-dbfa4039f1eb,12ed069c-56da-4788-8980-dbfa4039f1eb,CAM040464,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Pacto- Rio Toali, site 2",Ecuador,0.1491,-78.75907,4326,,Male,,,1,,Heliconius erato ssp. cyrbia,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
130aa51c-2d2e-46a5-9036-1d426619c26a,130aa51c-2d2e-46a5-9036-1d426619c26a,CAM008167,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2001-05-16,"San Miguel de los Bancos,",Ecuador,0.24,-78.913,4326,2001,Male,,,1,1900565,Heliconius atthis,,Species,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
13150771-c274-4567-b9c4-c8cfb75f34a4,13150771-c274-4567-b9c4-c8cfb75f34a4,CAM009002,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2003-05-12,"Rio Piñas, Campsite,",Panamá,7.6362,-78.1897,4326,2003,Male,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
1315d772-c165-446a-a359-aef82d713b35,1315d772-c165-446a-a359-aef82d713b35,CAM120314,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-02,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Tithorea harmonia ssp. hermias,,Subspecies,Tithorea,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
131b4c7d-a494-4c7c-b725-371e7ef3cd4e,131b4c7d-a494-4c7c-b725-371e7ef3cd4e,CAM040437,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-25,"Yasuni Research Station,",Ecuador,-0.6743,-76.3971,4326,2017,Male,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
131f7706-f441-4381-bdda-96ff40ec3880,131f7706-f441-4381-bdda-96ff40ec3880,CAM120489,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2005-11-23,Anangu Boca del Rio ECD OR,Ecuador,-0.5287,-76.3948,4326,2005,Female,,,1,,Methona curvifascia,,Species,Methona,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
132af7fe-2e69-472f-8bbf-3aace900905d,132af7fe-2e69-472f-8bbf-3aace900905d,CAM040332,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-02-03,"Mashpi Road, P20",Ecuador,0.15615,-78.86355,4326,2017,Female,,,1,,Heliconius eleuchia ssp. primularis,,Subspecies,Heliconius,,,,,,{}
133cc305-d387-45a9-8c5e-4c663f77faf0,133cc305-d387-45a9-8c5e-4c663f77faf0,CAM008918,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Tarapoto- Yurimaguas, Km 3,",Peru,-6.4782,-76.3258,4326,,Female,,,1,,Ithomia salapia ssp. aquinia,,Subspecies,Ithomia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
133deeba-8bf5-4e89-b555-6cebba1653b1,133deeba-8bf5-4e89-b555-6cebba1653b1,CAM000420,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,1998-05-29,"Pointe Macouria,",French Guiana,4.9138,-52.3595,4326,1998,Female,,,1,,Heliconius erato ssp. hydara,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
133f6024-6a60-4940-baaa-3c3fab2299cd,133f6024-6a60-4940-baaa-3c3fab2299cd,CAM021058,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2014-03-01,"Brownsweg-Pokigron Rd km 45, Brokopondo, Suriname",Suriname,4.7089,-55.284,4326,2014,Male,,,1,,Heliconius erato ssp. erato,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
134d9b82-85c6-4058-a1c2-95e4ea0b3d74,134d9b82-85c6-4058-a1c2-95e4ea0b3d74,CAM040144,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,2017-01-18,Finca el Escondite,Colombia,0.79536,-76.58573,4326,2017,Female,,,1,,Heliconius erato ssp. lativitta,,Subspecies,Heliconius,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
13565eee-e045-4df9-a1e1-7dfcc7ec4d7d,13565eee-e045-4df9-a1e1-7dfcc7ec4d7d,CAM120040,Heliconiine Butterfly Collection Records from University of Cambridge,,,PreservedSpecimen,,"Yakunk-Cutucu trail, lower ridge",Ecuador,-2.761,-78.161,4326,,Female,,,1,1902969,Pteronymia artena,,Species,Pteronymia,Nymphalidae,Lepidoptera,Insecta,Animalia,,{}
